"","caseid","V012","V106","V107","V130","V131","V190","V201","V212","V217","V218","V221","V244","V301","V302A","V312","V364","V384A","V384B","V384C","V384D"
"1172","2172",35,2,5,1,4,4,0,NA,8,0,NA,1,3,0,0,4,0,1,0,0
"1173","2173",19,2,5,1,1,4,0,NA,8,0,NA,8,3,0,0,4,0,1,0,0
"1174","2174",47,3,1,1,1,5,2,25,2,2,10,1,3,0,0,4,1,1,1,0
"1175","2175",22,2,5,1,1,5,2,18,2,2,11,1,3,NA,2,1,0,1,0,0
"1176","2176",25,3,3,2,5,3,0,NA,8,0,NA,8,3,NA,9,2,0,0,0,0
"1177","2177",23,2,5,1,1,3,1,23,3,1,36,0,3,NA,9,2,1,1,1,1
"1178","2178",45,2,5,1,1,5,4,22,3,4,3,0,3,NA,6,1,1,1,0,0
"1179","2179",16,2,4,1,1,5,0,NA,8,0,NA,8,3,0,0,4,0,0,0,0
"1180","2180",23,2,5,1,1,3,1,21,2,1,9,1,3,0,0,3,1,1,0,0
"1181","2181",31,3,1,1,5,4,2,23,2,2,3,1,3,NA,1,1,0,1,0,0
"1182","2182",28,3,1,1,1,4,1,27,2,1,103,0,3,1,0,3,0,0,0,0
"1183","2183",21,3,0,1,96,4,1,18,5,1,NA,0,3,0,0,4,0,1,0,0
"1184","2184",39,2,5,1,1,4,1,21,2,1,NA,1,3,1,0,4,0,0,0,0
"1185","2185",31,3,3,1,1,4,1,25,3,1,53,1,3,0,0,4,0,0,0,0
"1186","2186",28,2,5,1,2,3,3,20,3,3,5,1,3,0,0,3,0,0,0,0
"1187","2187",21,3,2,1,2,3,0,NA,8,0,NA,8,3,0,0,4,0,0,0,0
"1188","2188",44,2,4,1,2,4,6,23,3,6,62,1,3,NA,6,1,0,0,0,0
"1189","2189",21,3,3,5,1,4,0,NA,8,0,NA,8,3,0,0,4,0,1,0,0
"1190","2190",36,1,6,1,2,5,0,NA,2,0,NA,1,3,0,0,4,1,1,1,0
"1191","2191",31,2,2,1,1,3,6,19,5,6,49,1,3,NA,3,1,0,1,0,0
"1192","2192",28,2,5,1,4,3,1,25,2,1,17,0,3,NA,9,2,0,1,0,0
"1193","2193",39,2,5,3,4,2,3,22,2,2,23,0,3,NA,1,1,1,1,1,0
"1194","2194",23,2,4,1,1,2,2,15,5,2,30,0,3,NA,11,1,1,1,0,0
"1195","2195",28,2,4,1,1,2,4,21,3,4,12,1,3,1,0,3,0,0,0,0
"1196","2196",31,1,7,2,1,2,2,21,3,2,65,1,3,0,0,3,0,0,0,0
"1197","2197",43,1,7,1,1,2,3,22,3,3,996,1,3,0,0,4,0,0,0,0
"1198","2198",20,2,5,1,1,2,0,NA,8,0,NA,8,3,0,0,3,0,0,0,0
"1199","2199",16,2,1,1,1,2,0,NA,8,0,NA,8,3,0,0,4,0,0,0,0
"1200","2200",39,2,5,1,1,3,6,20,3,6,23,1,3,0,0,3,0,0,0,0
"1201","2201",17,2,5,1,1,3,0,NA,8,0,NA,8,3,0,0,3,0,0,0,0
"1202","2202",33,3,3,3,1,3,4,22,2,4,10,1,3,NA,9,2,0,1,1,0
"1203","2203",33,3,3,6,2,4,2,23,2,2,2,1,3,NA,1,1,1,1,1,0
"1204","2204",37,3,1,1,1,5,1,30,2,1,996,1,3,0,0,4,0,1,1,0
"1205","2205",16,2,2,1,1,5,1,15,2,1,45,1,3,NA,13,1,1,1,1,0
"1206","2206",24,3,1,1,5,3,0,NA,2,0,NA,1,3,0,0,4,0,1,1,0
"1207","2207",25,1,7,1,5,2,0,NA,2,0,NA,8,3,0,0,4,0,0,0,0
"1208","2208",45,3,3,1,1,5,2,27,2,2,13,1,3,0,0,3,0,0,0,0
"1209","2209",19,3,3,1,1,4,0,NA,8,0,NA,8,3,0,0,4,0,0,0,0
"1210","2210",35,3,2,1,2,4,1,18,2,1,21,1,3,0,0,4,0,0,0,0
"1211","2211",42,3,3,1,1,5,4,19,3,4,20,1,3,NA,2,1,0,0,0,0
"1212","2212",48,1,7,1,2,5,0,NA,8,0,NA,8,3,0,0,4,0,0,0,0
"1213","2213",26,3,3,1,1,5,0,NA,8,0,NA,1,3,1,0,3,0,1,0,0
"1214","2214",22,3,3,1,1,5,1,21,2,1,NA,0,3,0,0,3,0,1,0,0
"1215","2215",16,2,4,1,1,4,0,NA,2,0,NA,1,3,0,0,4,0,1,0,0
"1216","2216",47,2,5,1,96,5,5,23,2,5,18,1,3,1,0,4,0,1,0,0
"1217","2217",23,3,3,1,1,5,0,NA,8,0,NA,8,3,0,0,4,0,1,1,0
"1218","2218",15,2,3,1,1,5,0,NA,8,0,NA,8,3,0,0,3,0,1,0,0
"1219","2219",44,3,3,1,1,5,2,32,2,2,35,0,3,0,0,4,0,1,0,0
"1220","2220",33,3,3,1,1,5,1,26,2,1,NA,1,3,NA,1,1,0,1,0,0
"1221","2221",18,2,5,1,1,5,0,NA,8,0,NA,0,3,0,0,4,1,1,0,0
"1222","2222",35,3,1,1,1,5,3,20,2,3,10,1,3,NA,1,1,1,1,0,0
"1223","2223",41,3,0,2,3,5,2,29,2,2,121,1,3,NA,9,2,0,1,1,0
"1224","2224",29,2,5,1,1,4,2,21,2,2,20,1,3,NA,2,1,0,1,0,1
"1225","2225",27,1,7,1,1,3,0,NA,2,0,NA,0,3,1,0,4,0,0,0,0
"1226","2226",42,3,1,1,1,4,2,27,1,2,7,1,3,NA,1,1,1,1,1,0
"1227","2227",41,2,3,2,5,4,0,NA,3,0,NA,1,3,1,0,4,0,1,1,0
"1228","2228",19,3,0,2,1,4,0,NA,3,0,NA,8,3,0,0,4,0,1,1,0
"1229","2229",30,2,5,1,4,3,5,19,2,5,996,1,3,0,0,4,0,1,1,0
"1230","2230",30,2,3,1,1,2,3,22,2,3,18,1,3,0,0,4,1,1,1,0
"1231","2231",30,2,5,1,13,3,2,18,8,1,13,1,3,0,0,4,0,1,0,0
"1232","2232",26,2,3,1,1,3,1,19,2,1,24,1,3,1,0,4,1,1,1,0
"1233","2233",46,2,5,1,1,5,2,21,2,1,27,1,3,NA,9,2,1,1,0,1
"1234","2234",42,2,5,1,1,4,5,24,2,5,17,1,3,NA,3,1,0,1,1,0
"1235","2235",34,3,0,1,1,4,3,22,2,2,7,1,3,1,0,3,0,1,1,0
"1236","2236",45,2,5,1,1,5,4,25,8,4,18,8,3,1,0,4,0,0,0,0
"1237","2237",19,3,1,96,1,5,0,NA,8,0,NA,1,3,0,0,4,0,1,0,0
"1238","2238",34,3,3,1,7,4,2,20,1,2,11,1,3,NA,1,1,1,0,0,0
"1239","2239",44,2,5,1,2,4,4,27,2,4,11,1,3,NA,9,2,0,1,1,0
"1240","2240",17,2,4,1,1,4,0,NA,8,0,NA,8,3,0,0,4,0,0,0,0
"1241","2241",38,2,5,1,1,3,3,20,3,3,9,1,3,NA,1,1,0,1,0,0
"1242","2242",23,2,5,1,1,3,1,22,2,1,15,1,3,NA,3,1,1,1,1,1
"1243","2243",37,2,5,1,1,4,0,NA,8,0,NA,1,3,0,0,4,1,1,0,0
"1244","2244",28,3,1,2,1,5,3,17,3,3,10,0,3,NA,1,1,1,1,1,0
"1245","2245",42,3,1,1,1,4,5,20,3,5,34,1,3,1,0,3,0,1,1,0
"1246","2246",22,3,3,1,1,4,0,NA,4,0,NA,1,3,0,0,4,1,1,1,0
"1247","2247",20,3,1,1,1,4,0,NA,4,0,NA,1,3,0,0,3,0,0,0,0
"1248","2248",23,3,3,1,96,3,0,NA,5,0,NA,1,3,0,0,4,1,1,1,0
"1249","2249",38,2,5,1,4,5,5,24,2,4,18,1,3,NA,6,1,1,1,1,0
"1250","2250",47,3,3,1,1,5,3,27,2,3,6,1,3,1,0,4,0,1,1,1
"1251","2251",20,3,3,1,1,5,0,NA,5,0,NA,0,3,0,0,4,0,1,1,0
"1252","2252",16,2,4,1,1,5,0,NA,5,0,NA,1,3,0,0,4,0,1,0,0
"1253","2253",22,1,7,1,1,2,2,17,2,2,5,1,3,NA,1,1,0,1,1,0
"1254","2254",43,2,4,2,1,4,5,18,8,4,14,1,3,1,0,4,0,1,1,0
"1255","2255",49,3,1,2,1,5,2,30,3,2,32,1,3,NA,2,1,0,1,0,0
"1256","2256",19,3,1,1,1,5,0,NA,8,0,NA,8,3,0,0,4,0,0,0,0
"1257","2257",19,3,2,96,1,4,0,NA,5,0,NA,0,3,1,0,3,0,1,0,0
"1258","2258",17,2,5,2,1,4,0,NA,4,0,NA,8,3,0,0,3,0,1,0,0
"1259","2259",33,2,5,1,1,4,1,26,4,1,116,1,3,0,0,4,0,1,1,0
"1260","2260",42,2,5,1,1,4,2,21,2,2,13,1,3,NA,3,1,0,1,0,0
"1261","2261",20,3,1,1,1,4,0,NA,2,0,NA,8,3,0,0,4,0,0,0,0
"1262","2262",40,2,5,1,1,5,4,22,8,4,9,1,3,1,0,4,0,1,0,0
"1263","2263",23,3,3,2,1,4,1,21,4,1,8,1,3,0,0,3,0,0,0,0
"1264","2264",25,3,3,1,1,4,1,19,2,1,39,1,3,NA,8,2,0,0,0,0
"1265","2265",29,3,0,1,1,4,2,22,3,2,13,1,3,1,0,3,0,1,0,0
"1266","2266",25,3,0,1,1,4,1,25,2,1,29,0,3,NA,3,1,1,1,1,1
"1267","2267",36,3,1,2,1,5,0,NA,3,0,NA,1,3,1,0,4,1,1,0,0
"1268","2268",17,2,5,1,1,4,0,NA,5,0,NA,1,3,0,0,4,0,1,0,0
"1269","2269",33,3,1,1,1,4,1,27,3,1,7,0,3,1,0,3,0,1,1,0
"1270","2270",29,2,5,1,1,4,0,NA,8,0,NA,8,3,0,0,3,0,1,0,0
"1271","2271",17,2,5,1,1,2,0,NA,5,0,NA,0,3,0,0,4,0,0,0,0
"1272","2272",42,3,3,1,1,5,3,22,2,3,13,1,3,NA,6,1,0,1,1,0
"1273","2273",19,3,2,1,2,5,0,NA,3,0,NA,1,3,0,0,3,0,1,0,0
"1274","2274",37,2,5,1,1,4,1,23,5,1,24,1,3,1,0,4,0,1,0,0
"1275","2275",17,2,5,1,1,4,0,NA,3,0,NA,1,3,0,0,3,0,1,0,0
"1276","2276",16,2,3,1,1,4,0,NA,8,0,NA,8,3,0,0,4,0,1,0,0
"1277","2277",39,3,0,1,1,3,5,19,5,5,12,0,3,NA,5,1,1,1,0,0
"1278","2278",24,2,4,2,1,3,1,21,2,1,8,1,3,0,0,3,1,1,1,0
"1279","2279",31,3,3,1,1,4,0,NA,3,0,NA,1,3,1,0,4,1,1,1,0
"1280","2280",16,2,4,4,2,4,0,NA,8,0,NA,8,3,0,0,4,0,0,0,0
"1281","2281",28,3,0,2,2,5,0,NA,3,0,NA,1,3,0,0,3,0,1,1,0
"1282","2282",25,3,3,1,2,5,0,NA,8,0,NA,8,3,0,0,4,0,1,0,0
"1283","2283",44,3,1,1,5,4,0,NA,3,0,NA,0,3,0,0,4,0,1,1,1
"1284","2284",48,3,3,1,96,5,2,27,2,2,10,1,3,NA,6,1,0,0,0,0
"1285","2285",21,3,3,1,1,5,0,NA,3,0,NA,0,3,NA,9,2,0,1,0,0
"1286","2286",41,2,3,1,1,3,2,25,3,2,56,1,3,1,0,4,0,1,1,0
"1287","2287",44,1,7,1,4,4,5,22,2,5,10,1,3,NA,6,1,1,1,0,0
"1288","2288",21,3,2,1,1,4,0,NA,3,0,NA,1,3,0,0,4,1,1,0,0
"1289","2289",16,2,4,1,1,4,0,NA,8,0,NA,8,3,0,0,4,1,1,1,0
"1290","2290",48,2,3,1,1,2,9,18,2,8,13,1,3,NA,6,1,0,0,1,0
"1291","2291",17,2,3,1,1,2,0,NA,8,0,NA,8,3,0,0,4,0,1,0,0
"1292","2292",29,1,3,1,1,2,3,18,4,3,5,1,3,NA,2,1,1,1,0,0
"1293","2293",21,2,5,1,1,3,1,18,3,1,13,1,3,0,0,3,0,1,0,0
"1294","2294",32,3,3,1,1,4,2,30,3,2,41,1,3,NA,5,1,0,1,1,0
"1295","2295",49,1,7,1,5,4,3,33,3,3,65,0,3,0,0,4,1,1,0,0
"1296","2296",47,1,5,1,1,4,1,36,3,1,996,1,3,NA,2,1,0,1,1,0
"1297","2297",20,2,5,1,1,3,2,15,2,2,43,1,3,NA,1,1,1,1,0,0
"1298","2298",35,3,3,6,3,5,2,23,5,2,29,1,3,0,0,3,1,1,0,0
"1299","2299",16,2,4,1,1,4,0,NA,2,0,NA,1,3,0,0,4,0,1,0,0
"1300","2300",34,2,5,1,2,3,6,18,3,6,10,1,3,NA,6,1,0,1,0,0
"1301","2301",19,2,3,1,1,2,0,NA,3,0,NA,1,3,0,0,4,0,0,0,0
"1302","2302",17,2,3,1,1,2,0,NA,8,0,NA,1,3,0,0,3,0,1,0,0
"1303","2303",16,2,4,1,6,4,0,NA,8,0,NA,8,3,0,0,4,0,0,0,0
"1304","2304",29,2,5,1,5,3,2,21,3,2,29,1,3,NA,3,1,0,1,0,0
"1305","2305",33,2,3,1,1,3,0,NA,3,0,NA,1,3,0,0,4,0,1,0,0
"1306","2306",22,1,7,1,1,4,3,17,5,3,13,1,3,1,0,3,1,1,1,1
"1307","2307",30,3,3,1,1,4,0,NA,8,0,NA,1,3,0,0,3,1,1,0,0
"1308","2308",43,3,1,3,1,3,5,21,3,5,8,1,3,1,0,3,0,0,0,0
"1309","2309",29,2,4,1,1,5,2,17,5,2,8,1,3,NA,1,1,1,1,1,0
"1310","2310",47,2,5,1,1,4,8,18,2,8,13,1,3,1,0,4,1,1,0,0
"1311","2311",39,2,5,1,1,5,2,19,5,2,2,0,3,NA,9,2,1,1,1,0
"1312","2312",30,2,5,1,1,3,2,20,3,2,12,1,3,1,0,4,1,1,1,0
"1313","2313",31,1,5,1,1,2,4,19,2,4,10,1,3,NA,1,1,0,1,1,0
"1314","2314",15,2,3,1,1,2,0,NA,3,0,NA,1,3,0,0,4,0,1,0,0
"1315","2315",31,2,4,1,1,2,6,20,2,6,10,1,3,NA,11,1,1,1,1,0
"1316","2316",31,3,3,1,1,5,2,27,2,2,12,1,3,NA,8,2,1,1,1,0
"1317","2317",32,2,5,1,1,4,1,20,2,1,9,1,3,0,0,3,1,1,1,0
"1318","2318",32,3,3,1,4,4,0,NA,2,0,NA,1,3,0,0,4,1,1,1,0
"1319","2319",34,1,7,1,1,2,0,NA,3,0,NA,1,3,0,0,4,1,1,0,1
"1320","2320",16,1,4,1,1,1,0,NA,3,0,NA,1,3,0,0,4,0,0,0,0
"1321","2321",28,2,4,1,1,1,2,19,2,2,15,1,3,0,0,4,0,0,0,0
"1322","2322",44,1,7,1,1,3,5,20,3,5,11,1,3,1,0,4,0,0,0,0
"1323","2323",24,2,5,1,1,3,2,20,3,2,21,1,3,NA,1,1,0,0,0,0
"1324","2324",27,2,5,1,1,3,3,19,3,3,22,1,3,NA,5,1,0,0,0,0
"1325","2325",27,2,3,1,1,2,2,17,4,2,33,1,3,NA,2,1,1,1,1,0
"1326","2326",24,2,2,1,1,1,1,22,4,1,33,1,3,NA,9,2,1,1,1,0
"1327","2327",39,1,7,1,1,1,7,13,8,5,16,1,3,0,0,4,0,1,0,0
"1328","2328",22,2,2,1,1,1,0,NA,4,0,NA,1,3,0,0,4,0,1,0,0
"1329","2329",15,1,2,1,1,1,0,NA,8,0,NA,8,3,0,0,4,0,0,0,0
"1330","2330",29,2,2,1,37,3,1,26,2,1,56,1,3,0,0,4,1,1,0,0
"1331","2331",22,2,5,1,1,5,2,21,2,2,14,1,3,NA,1,1,1,1,0,0
"1332","2332",22,2,5,2,1,5,1,19,2,1,15,1,3,NA,1,1,1,1,0,0
"1333","2333",45,2,4,1,1,4,5,21,2,5,0,1,3,1,0,4,1,1,0,1
"1334","2334",22,3,3,1,1,4,0,NA,2,0,NA,1,3,0,0,4,1,1,0,0
"1335","2335",17,2,4,1,1,4,0,NA,2,0,NA,1,3,0,0,4,1,1,0,0
"1336","2336",18,2,4,1,1,3,1,17,2,1,10,1,3,NA,3,1,1,1,0,0
"1337","2337",27,3,3,1,1,4,0,NA,2,0,NA,1,3,0,0,4,0,1,1,0
"1338","2338",34,2,3,1,1,2,5,17,3,5,12,1,3,NA,6,1,0,0,0,0
"1339","2339",40,3,3,1,2,4,0,NA,8,0,NA,8,3,0,0,4,1,1,0,0
"1340","2340",23,2,5,1,1,3,0,NA,5,0,NA,8,3,0,0,4,0,1,0,0
"1341","2341",26,3,0,1,1,3,2,20,4,2,19,1,3,NA,8,2,0,1,1,0
"1342","2342",49,2,5,6,37,4,3,28,2,3,91,8,3,0,0,4,0,1,0,0
"1343","2343",18,3,2,6,1,4,0,NA,8,0,NA,8,3,0,0,4,0,1,1,0
"1344","2344",18,2,5,1,1,5,0,NA,8,0,NA,8,3,0,0,4,1,1,1,0
"1345","2345",28,3,3,1,96,5,2,24,3,2,12,1,3,0,0,4,0,0,0,0
"1346","2346",41,3,3,96,1,5,1,27,3,1,20,1,3,0,0,4,0,0,0,0
"1347","2347",49,2,3,1,37,4,6,20,8,6,33,8,3,1,0,4,0,0,0,0
"1348","2348",19,3,0,1,1,4,1,19,3,1,1,1,3,0,0,3,0,0,0,0
"1349","2349",25,3,0,2,1,5,3,21,3,3,10,1,3,NA,3,1,0,0,0,0
"1350","2350",27,2,4,1,6,4,2,18,3,2,9,1,3,1,0,3,0,0,0,0
"1351","2351",35,3,3,1,1,5,1,34,3,1,17,1,3,1,0,3,0,1,1,0
"1352","2352",34,3,2,1,1,3,2,24,2,2,13,1,3,0,0,4,0,1,0,0
"1353","2353",45,3,3,1,1,5,1,27,2,1,2,1,3,0,0,4,1,1,1,0
"1354","2354",17,2,5,1,1,5,0,NA,8,0,NA,1,3,0,0,4,0,1,0,0
"1355","2355",16,2,4,1,1,4,0,NA,2,0,NA,8,3,0,0,3,1,1,1,1
"1356","2356",32,3,0,1,1,4,3,17,4,3,996,1,3,NA,9,2,0,1,1,0
"1357","2357",25,3,1,1,1,5,0,NA,2,0,NA,1,3,0,0,4,0,1,0,0
"1358","2358",23,3,3,1,1,5,0,NA,8,0,NA,8,3,0,0,4,1,1,0,0
"1359","2359",25,2,5,1,1,5,2,15,2,2,996,1,3,NA,11,1,1,1,1,0
"1360","2360",19,2,5,1,1,5,0,NA,2,0,NA,1,3,0,0,4,1,1,0,0
"1361","2361",26,2,5,1,1,2,4,19,3,2,29,1,3,NA,3,1,0,1,0,0
"1362","2362",48,2,5,1,1,4,0,NA,3,0,NA,8,3,0,0,4,0,1,0,0
"1363","2363",24,2,5,1,96,2,2,17,3,2,30,1,3,NA,3,1,0,0,0,0
"1364","2364",46,2,5,2,1,2,2,23,3,2,9,1,3,0,0,4,0,0,0,0
"1365","2365",40,3,1,1,1,4,3,21,3,3,131,1,3,NA,1,1,0,1,1,0
"1366","2366",18,3,1,1,1,4,0,NA,8,0,NA,1,3,0,0,3,0,1,1,0
"1367","2367",15,2,4,1,1,4,0,NA,4,0,NA,1,3,0,0,3,1,1,0,0
"1368","2368",45,0,NA,1,1,2,7,18,2,7,47,1,3,NA,2,1,0,0,0,0
"1369","2369",16,2,2,1,1,2,0,NA,8,0,NA,8,3,0,0,3,0,0,0,0
"1370","2370",22,3,2,96,1,4,2,19,3,2,6,1,3,NA,3,1,0,0,0,0
"1371","2371",29,1,7,1,1,3,2,17,3,2,50,1,3,NA,1,1,1,0,0,0
"1372","2372",18,3,1,1,1,2,0,NA,2,0,NA,8,3,0,0,4,0,1,1,0
"1373","2373",27,2,5,1,1,5,2,17,4,2,12,1,3,NA,1,1,0,0,0,0
"1374","2374",23,2,5,1,1,3,1,20,5,1,31,1,3,NA,3,1,1,1,1,0
"1375","2375",41,1,7,1,1,2,0,NA,8,0,NA,8,3,0,0,4,0,1,0,0
"1376","2376",42,2,5,1,2,5,2,22,4,2,7,0,3,NA,1,1,0,1,0,0
"1377","2377",28,2,3,1,1,3,2,17,4,2,996,1,3,1,0,3,1,1,1,1
"1378","2378",49,1,7,1,1,2,2,21,5,2,13,0,3,1,0,4,1,1,0,0
"1379","2379",37,2,5,1,1,3,3,19,3,3,116,1,3,1,0,3,0,1,0,0
"1380","2380",33,1,7,1,1,3,2,22,2,2,5,1,3,0,0,3,1,1,1,1
"1381","2381",21,2,3,1,1,2,1,21,3,1,37,1,3,0,0,3,0,0,0,0
"1382","2382",39,2,3,1,1,3,6,18,3,6,996,1,3,NA,2,1,1,1,1,0
"1383","2383",18,2,3,1,1,3,0,NA,4,0,NA,1,3,0,0,4,0,1,0,0
"1384","2384",21,2,5,1,1,3,1,18,2,1,14,1,3,0,0,3,1,1,1,0
"1385","2385",17,2,5,1,1,4,0,NA,2,0,NA,1,3,0,0,3,1,1,0,0
"1386","2386",26,3,0,1,1,3,0,NA,8,0,NA,8,3,0,0,4,1,1,1,0
"1387","2387",26,2,5,3,1,5,0,NA,8,0,NA,8,3,0,0,4,0,1,0,0
"1388","2388",27,2,5,1,1,4,2,22,3,2,33,0,3,NA,9,2,1,1,1,0
"1389","2389",45,2,3,1,1,3,4,20,4,3,996,1,3,NA,6,1,1,1,1,0
"1390","2390",18,3,1,1,1,3,0,NA,4,0,NA,1,3,0,0,3,0,1,1,0
"1391","2391",25,3,2,1,1,3,1,25,2,1,39,1,3,0,0,3,1,1,1,0
"1392","2392",34,3,3,1,1,5,3,20,2,3,9,1,3,NA,3,1,0,1,0,0
"1393","2393",33,3,3,3,1,5,2,25,3,2,996,1,3,0,0,4,0,0,0,0
"1394","2394",27,1,7,1,1,4,3,17,3,3,996,1,3,1,0,4,0,0,0,0
"1395","2395",44,1,3,1,37,4,6,21,8,6,14,8,3,0,0,4,0,0,0,0
"1396","2396",17,2,4,1,1,5,0,NA,8,0,NA,8,3,0,0,3,1,1,0,1
"1397","2397",41,2,4,1,4,2,3,20,2,3,11,1,3,1,0,4,0,0,0,0
"1398","2398",16,2,4,1,1,2,0,NA,8,0,NA,8,3,0,0,3,0,0,0,0
"1399","2399",16,2,4,1,1,3,0,NA,4,0,NA,8,3,0,0,4,1,1,0,0
"1400","2400",17,2,4,1,1,2,0,NA,4,0,NA,1,3,0,0,4,0,1,0,0
"1401","2401",36,2,5,1,13,3,0,NA,4,0,NA,1,3,0,0,4,1,1,1,0
"1402","2402",48,2,5,1,1,2,4,24,3,4,17,1,3,1,0,4,1,1,1,0
"1403","2403",27,3,3,1,1,4,0,NA,5,0,NA,1,3,0,0,4,1,1,1,0
"1404","2404",18,1,6,1,1,4,0,NA,5,0,NA,8,3,0,0,4,0,1,0,0
"1405","2405",16,2,1,1,2,4,0,NA,5,0,NA,0,3,0,0,4,0,0,0,0
"1406","2406",20,1,7,1,1,4,1,18,4,0,64,0,3,0,0,4,1,1,0,0
"1407","2407",41,2,5,1,2,5,2,17,1,2,9,0,3,1,0,3,0,0,0,0
"1408","2408",17,2,4,2,1,3,0,NA,1,0,NA,0,3,0,0,4,1,0,0,0
"1409","2409",32,2,5,1,1,4,4,24,3,4,5,1,3,NA,11,1,0,1,0,0
"1410","2410",35,2,5,2,4,4,4,19,3,4,2,0,3,1,0,3,0,0,0,0
"1411","2411",15,2,2,1,4,4,0,NA,5,0,NA,0,3,0,0,3,0,0,0,0
"1412","2412",24,3,0,1,1,4,1,19,4,1,76,1,3,1,0,4,0,1,0,0
"1413","2413",49,2,5,1,1,5,4,22,3,4,13,1,3,0,0,4,1,1,1,0
"1414","2414",27,3,3,1,1,5,0,NA,3,0,NA,1,3,0,0,4,0,1,1,0
"1415","2415",17,2,4,1,1,5,0,NA,8,0,NA,1,3,0,0,4,0,1,1,0
"1416","2416",42,2,5,1,13,3,3,24,3,3,13,1,3,NA,1,1,0,0,1,0
"1417","2417",46,2,5,1,1,4,2,27,3,2,9,1,3,NA,1,1,0,0,0,0
"1418","2418",38,2,5,1,1,5,2,17,3,2,25,1,3,0,0,4,0,1,1,0
"1419","2419",20,3,3,1,1,5,0,NA,8,0,NA,1,3,0,0,3,0,1,0,0
"1420","2420",29,3,3,1,1,4,0,NA,3,0,NA,0,3,0,0,4,0,1,1,1
"1421","2421",33,2,3,1,1,4,3,19,3,3,7,0,3,1,0,3,1,1,0,0
"1422","2422",37,2,2,1,2,3,5,22,3,5,21,1,3,1,0,3,0,1,0,0
"1423","2423",43,3,3,1,37,5,0,NA,3,0,NA,1,3,NA,9,2,1,1,1,0
"1424","2424",25,3,1,1,1,4,0,NA,2,0,NA,1,3,0,0,3,0,1,0,0
"1425","2425",30,3,3,1,1,2,0,NA,3,0,NA,1,3,0,0,4,1,1,0,0
"1426","2426",29,3,2,1,1,2,0,NA,3,0,NA,1,3,0,0,4,1,1,1,0
"1427","2427",27,3,2,1,1,2,0,NA,3,0,NA,1,3,0,0,3,1,1,1,0
"1428","2428",21,3,2,1,1,4,0,NA,8,0,NA,1,3,0,0,4,0,1,0,0
"1429","2429",41,2,5,1,1,2,0,NA,5,0,NA,1,3,0,0,4,0,0,0,0
"1430","2430",21,3,3,1,1,3,0,NA,3,0,NA,1,3,0,0,4,0,1,0,0
"1431","2431",36,1,5,2,1,3,1,18,2,1,23,1,3,1,0,4,0,1,0,0
"1432","2432",18,2,5,1,1,3,0,NA,3,0,NA,8,3,0,0,3,0,0,0,0
"1433","2433",48,2,3,1,1,4,5,24,1,5,2,1,3,NA,6,1,0,1,0,0
"1434","2434",30,1,5,1,1,2,2,22,5,2,25,0,3,0,0,3,0,0,0,0
"1435","2435",41,1,7,1,37,4,5,18,3,5,9,1,3,NA,9,2,1,1,1,0
"1436","2436",44,2,5,2,1,3,6,19,4,5,8,1,3,NA,2,1,0,0,0,0
"1437","2437",38,2,3,1,2,4,3,25,3,3,42,1,3,0,0,3,1,1,0,0
"1438","2438",36,1,7,1,2,3,4,20,3,4,20,0,3,NA,1,1,0,1,0,0
"1439","2439",16,2,4,1,1,3,0,NA,3,0,NA,1,3,0,0,4,0,1,1,0
"1440","2440",28,2,2,1,1,2,2,21,2,2,10,1,3,0,0,4,0,1,0,0
"1441","2441",41,1,3,1,1,2,0,NA,8,0,NA,8,3,0,0,4,0,1,0,0
"1442","2442",27,2,5,1,1,2,2,21,2,2,18,1,3,NA,9,2,1,1,0,0
"1443","2443",28,2,3,1,2,3,4,21,2,4,9,1,3,NA,9,2,0,1,0,0
"1444","2444",33,3,2,1,37,4,1,28,4,1,13,1,3,0,0,4,1,1,1,0
"1445","2445",26,3,2,1,1,2,0,NA,2,0,NA,1,3,0,0,4,1,1,1,0
"1446","2446",22,2,5,1,1,2,1,18,2,1,21,1,3,0,0,4,0,0,1,0
"1447","2447",43,2,4,1,1,4,3,19,3,3,34,8,3,NA,3,1,0,0,0,0
"1448","2448",21,3,3,1,1,4,0,NA,2,0,NA,0,3,0,0,3,1,1,1,0
"1449","2449",23,2,5,1,1,3,1,18,3,1,NA,1,3,0,0,3,0,0,0,0
"1450","2450",17,2,5,1,1,4,0,NA,8,0,NA,8,3,0,0,4,0,0,0,0
"1451","2451",37,3,1,1,1,4,5,22,8,5,3,1,3,1,0,4,0,1,0,0
"1452","2452",35,2,4,1,1,4,2,20,3,2,31,1,3,NA,1,1,0,1,0,1
"1453","2453",48,1,7,1,37,4,8,20,2,8,9,8,3,1,0,4,0,0,0,0
"1454","2454",23,3,1,1,1,4,0,NA,5,0,NA,8,3,0,0,4,0,0,0,0
"1455","2455",19,3,1,1,1,4,0,NA,8,0,NA,0,3,0,0,3,1,1,0,0
"1456","2456",36,3,0,1,1,2,0,NA,8,0,NA,8,3,0,0,4,1,1,1,0
"1457","2457",46,2,5,1,2,3,6,19,8,6,996,1,3,0,0,4,0,0,0,0
"1458","2458",17,2,4,1,1,3,0,NA,8,0,NA,8,3,0,0,4,1,1,0,0
"1459","2459",47,2,5,2,1,5,4,18,2,4,9,1,3,1,0,4,1,1,0,0
"1460","2460",25,3,3,2,1,5,0,NA,8,0,NA,1,3,0,0,4,1,0,0,0
